cfg_1,cfg_2,cfg_3,cfg_4,cfg_5,cfg_6,cfg_7,cfg_8,cfg_9,cfg_10,cfg_11,cfg_12,cfg_13,cfg_14,cfg_15,cfg_16,cfg_17,cfg_18,cfg_19,cfg_20,throughput
924,1038810757,1839,88737498,99043156,348564816,72416,229658402,2,88,14024164510,29966,3714505560,79,53801104,noblob,8770,82526655,46,243489,303.88
919,910151752,5208,121674408,112272921,612751284,75672,1037882315,2,72,12372715735,25048,903969019,50,81645178,full,4829,109669750,78,867605,287.33
820,277963470,3667,170291793,71415973,64037966,105945,917113636,0,20,10345654620,14108,3780625479,62,72315381,noblob,8416,60968556,3,594849,291.49
112,1025691463,509,684501855,83794004,548410468,46332,695213119,0,76,10818023929,25102,4253801660,44,11598076,full,9313,95292924,29,88503,366.11
127,1011570146,7420,688165184,15008880,644364335,34058,23223662,1,30,14970624505,27941,2571910196,66,34842402,minimal,9776,132750000,69,398324,249.88
190,652039150,5917,937342607,111497707,87171172,38358,1069233013,0,23,11050977687,23029,2828684511,126,4429151,full,5344,122735439,72,256349,284.02
611,1054049210,7030,308870163,80664737,543821805,95821,125711226,2,65,14673276540,21589,3612097553,62,83931837,minimal,9855,33846069,29,125546,275.11
564,1007645227,5819,89465850,26078170,700918929,68936,715517569,2,80,12405634910,4890,3186317472,40,42486971,full,10147,85670183,17,435414,277.7
783,955140059,6435,553780433,19491676,289940824,106690,78199013,0,16,14338988082,12084,3207054391,70,14153136,full,10141,45909148,87,652795,281.04
191,949972072,3627,60977321,88689583,924009825,60933,479499643,2,70,10936718880,24569,4217135572,39,25878207,noblob,357,24500045,2,208815,294.73
939,347862408,6148,86629384,8030526,484852458,99517,535896545,0,94,14339571389,29067,621049610,78,92129240,noblob,8883,82598576,77,205119,279.61
405,588934120,1284,595440314,106170730,197865266,110810,107263701,1,75,12362622552,6438,1754431817,29,45731093,noblob,2106,87326543,1,167762,287.22
955,326341638,2531,631210310,36590220,852801727,19165,1020264970,1,42,15067698340,27152,3531052876,17,112357293,noblob,5555,21709625,6,777871,261.14
834,489200151,1711,827207470,86148107,1002577746,104950,652411754,0,72,12214310688,24344,2147126007,113,123807408,noblob,1287,128862127,26,356032,309.62
599,1064760124,1344,65452300,73605162,659096949,46043,653314448,1,6,14816013100,7400,1206603160,114,123487514,minimal,9012,126852953,93,43288,284.89
122,726989700,1400,708780322,104033310,960693923,8049,822761309,0,46,11304217139,17886,1910359460,42,56768643,full,2430,102174637,35,714408,312.59
762,447662707,4403,804891189,89432783,940393503,11512,877284675,0,39,10398246253,1891,203763538,64,115869478,minimal,3697,24373914,33,940694,290.94
277,517530748,2143,212246976,36861691,203186259,1965,2593196,0,76,12915066960,27578,4274843725,71,56292624,full,5509,53219244,79,965515,300.04
778,1020447082,1664,433604353,115668827,890393913,12024,863350346,2,95,12470545935,17955,2834296703,15,114543569,full,9603,42051591,8,551248,308.26
673,214398566,1197,928634326,26644000,779071456,24584,280152328,1,90,14519358144,22535,2288098934,46,115363644,minimal,2156,51729957,74,553069,270.95
1000,835748364,2206,115280012,12666694,822728745,76494,286144562,1,41,15178550652,29704,3820372816,101,81238690,minimal,2722,16832038,24,928040,279.42
241,824022915,1210,69823146,124711693,909886575,113961,846364491,2,12,15537233056,10129,3155981606,82,20214663,minimal,4771,18408881,30,50630,315.39
466,735281302,1173,369748564,111582541,854911509,28845,960597180,2,70,11459545986,19542,440464737,115,33344399,full,5591,133265447,77,280889,310.67
816,1040400904,1254,271426392,71460492,824811322,98054,372023485,0,79,14240045998,1537,2050346951,17,69362770,full,893,84056358,30,798186,307.9
442,1045381169,1243,95507723,134123920,830821468,129071,752660571,1,3,14981957741,17493,3571898759,105,20808747,full,8223,5552213,90,245540,276.55
950,946250338,1417,659906248,119284190,113967969,16923,626645390,0,9,13870480909,9397,1892901868,26,35526394,noblob,1295,9469304,83,924388,317.66
801,439269518,1886,156910877,94052864,876617523,7565,446910447,1,1,10831791240,15261,3396189833,40,122356450,noblob,3561,75703497,74,872968,273.06
165,1034407091,2125,915867270,79167906,25113245,52051,542128295,0,81,14067372465,29789,3943582221,9,100654464,noblob,1861,15801840,5,688247,303.84
947,866531990,1222,185130455,27221775,168823974,97417,815054586,0,13,10393339613,9745,4292238910,36,40967438,minimal,6389,96894791,3,901171,317.24
715,421343149,1596,918952875,11267797,404466109,75472,492819166,0,12,14155458613,26371,236060513,74,49616507,full,1880,5891158,60,138458,316.7
633,321676304,996,1045107626,108575331,865647757,97614,992111704,1,66,14594920778,1803,3602768051,50,9233297,noblob,6876,22240005,63,888274,294.12
707,566367497,1174,966973840,44911579,560350837,18693,670141634,0,51,10816133375,20512,557384999,91,22903646,full,10039,62630146,18,177487,318.4
984,116693788,1424,641894118,110402657,547228814,40298,1049174149,0,3,14588637367,10666,1717490386,71,37097633,full,2963,131501045,81,863646,308.97
805,40317542,1473,90678253,68646015,925047761,113514,32592359,0,54,15005576334,729,1235292336,122,27890175,full,9663,17393325,1,892165,314.56
955,744234043,1843,195941573,126017032,694671428,107405,534199455,0,40,15269332961,27505,1215699865,6,32965655,minimal,8596,109839247,53,331071,300.85
642,626003268,1221,975797675,8005628,193135871,12181,96137565,0,62,14647192701,17261,1604000217,73,52384328,full,9277,17994422,83,993328,323.54
488,353128104,995,11339514,65367978,529461652,18534,1069233822,2,39,11739906930,1577,3068777760,62,49952422,full,2020,13351744,19,899282,329.95
651,966816481,1045,1070789488,77015479,837905641,28781,709331480,1,99,13362198467,25543,3162983197,58,113904146,minimal,5391,65814752,26,824551,265.35
46,1044785365,996,676022482,133279491,514051018,7997,826807996,1,72,15333163724,16699,4260463355,1,19326357,minimal,8846,14786811,13,336318,294.01
196,82665022,1040,26890331,5389449,188675257,41798,193426900,2,99,15196882559,9171,2249862901,39,113154864,noblob,752,101679505,7,663876,314.04
461,561599306,1111,664781052,19359372,1033196325,32487,953231778,1,85,11800302249,24431,2591623888,98,7149290,noblob,2921,114382125,36,839001,292.1
892,590091496,1221,214987119,71046148,14348448,13645,158571041,1,65,15008784596,5145,779342020,67,44471939,full,4717,19748943,50,583738,281.36
49,474157566,1139,492247136,122802721,488370743,70845,410002462,0,36,14350044825,25265,3506373602,98,118313703,minimal,1734,130069242,75,256415,310.27
99,959535664,840,892989007,59102731,606702577,48109,348620807,1,93,12490079416,11490,2294805356,9,133213234,noblob,1208,107117990,89,722923,308.75
944,554068144,777,427680155,83999404,883435822,37636,991440578,1,88,13221415893,27279,951839576,99,63605827,noblob,6121,92471117,93,278310,315.2
269,850328277,129,230566803,132945265,587645338,35279,30873477,2,2,10995629504,6410,4023095233,74,113987819,noblob,490,35497057,84,342741,371.23
192,316135447,1115,1595575,101818344,987271244,5195,932847436,1,18,10427842184,19288,2939932554,61,89927226,minimal,3297,14354954,5,921772,295.51
154,903502967,949,668528950,57332189,415048736,124952,520378154,2,2,13666794715,15800,3313468991,2,21764051,full,1784,55887577,11,311031,319.0
199,533366974,909,563704506,108470535,155527391,57526,1021697960,1,35,10694006769,5074,2423128699,128,5238679,minimal,4855,17675188,7,857891,311.32
623,191989768,1223,1029144228,74495175,165841451,40748,612633632,0,91,13962508371,20274,239538480,113,117334607,noblob,8675,7634947,5,215337,321.28
960,181819318,1182,1033451509,75802887,809072815,20558,498264628,2,70,10860468873,14827,2250836359,75,110516611,full,2413,16103552,23,803201,317.42
585,23699126,953,366743320,85171997,340715979,2231,748190942,1,41,14822812628,23077,1433252158,46,29730072,minimal,204,68394899,10,57683,297.6
702,752065169,995,18091740,102579440,410465968,37111,585919665,1,67,10504117795,15092,3060332541,1,127065990,minimal,6700,34638300,51,44999,279.32
810,831383306,1087,204493357,31243441,252097502,29272,583012116,2,90,10521191906,24359,2748791664,112,124761042,minimal,4408,65074207,51,335831,316.45
709,491989989,472,567962912,58663640,982861819,70771,265855387,1,74,15145276587,9043,321786249,87,48042953,full,4159,89729467,32,698823,337.26
626,955363884,834,866573782,61527438,297382043,30570,356554111,2,18,14003746088,23946,4232318339,80,28029074,minimal,2678,67773764,9,86302,341.71
652,286648034,858,851738832,77950791,402588988,26037,404040375,0,81,10862755193,1809,752998361,39,100158972,noblob,2969,44197099,20,661005,333.89
771,100891561,872,162798349,50331815,720326569,34273,1060727445,1,65,15335822424,13016,1270739265,87,83241118,noblob,9419,30619171,49,78263,309.23
525,397351245,859,458026178,13647380,695843151,130691,483898068,1,65,11059959970,21096,3033104336,11,13850629,full,1265,38169255,69,774296,291.79
923,844060739,864,255050998,133400880,853960154,14464,773307346,2,55,10384683621,6845,4023743496,13,75549349,minimal,5478,129024129,33,174482,332.88
795,36711826,864,935867951,104709336,500550396,69984,32241921,2,70,14115373083,24527,2861793494,104,56891497,full,494,27908923,98,394774,335.36
223,302431215,870,952273517,49055041,762973259,103508,716308035,2,26,11010380853,27369,3945483817,117,75829259,full,4926,61723925,50,526745,331.41
863,105666814,885,443677126,100899340,343598726,22059,728286577,2,40,15044195637,21227,1667890364,46,7402391,minimal,7961,16915751,52,924140,333.8
592,220731391,883,456654252,86099279,36177588,18850,238602720,2,58,12675460671,10282,3048910991,8,89077821,noblob,8889,16492975,87,97619,333.52
679,246916860,868,294461471,75789032,424540479,101447,847702333,1,68,14101901927,17238,1245505034,72,650094,full,1318,43819081,97,981402,299.57
475,266507759,920,967566750,26109798,814139780,127410,271143626,2,44,11666039725,26028,2584576572,28,81723458,noblob,813,123300075,11,796056,329.83
851,99076766,952,1033687047,38389856,1050641684,4968,1032552669,2,9,13971409092,28207,3872659446,4,54241001,full,351,110790042,63,298593,320.26
367,837716691,952,1069387504,129748343,341609202,8868,423946835,1,29,13791691024,14222,3487046780,51,4968385,noblob,4892,38300545,78,789287,289.4
618,827188121,841,593366091,102368348,1018446410,130599,225494454,2,53,12267640050,5773,352118990,112,38916846,minimal,2857,17320114,84,552074,346.63
334,1018380508,912,441184656,115035048,986535871,9211,1065545322,2,54,15542043160,15091,4018819918,36,90483184,noblob,6725,80095993,90,32000,328.04
652,23078598,863,158085498,127266174,229559383,20174,752527176,1,20,12738727944,16261,1093558219,16,67767836,full,5115,34476088,41,197346,296.57
906,238332976,964,651478664,27916083,1013038327,102105,208403659,2,51,15579497559,29240,2728276628,71,1442650,full,5481,131951004,38,905251,326.05
531,664493906,944,843037526,14557340,816926096,34473,714502642,1,70,15518057213,7664,188843476,4,113569678,noblob,10142,20757473,15,423138,300.47
440,75750480,982,385033919,89598939,691768877,8933,696351104,2,48,14286336007,8059,1491166146,36,88741253,minimal,9951,27778430,32,267480,329.11
381,793740745,929,274319184,81528655,374093093,29678,4667575,1,34,12797605305,772,357923350,109,1575383,full,5799,26013366,43,880564,285.99
285,1028546681,1015,293379509,109252565,212221616,7787,143043650,2,29,14023096617,28787,1068284024,32,30652558,minimal,9659,71108541,22,330062,318.86
963,548235666,928,224388416,79071401,446754026,6537,303266727,2,76,13824794074,17556,852894001,125,28025815,minimal,6132,43855311,36,44053,328.03
123,392798768,1548,1066242536,4601197,886320423,36670,534256531,0,26,14712704931,6360,251530502,95,50181313,full,9828,6578049,98,243515,319.9
539,593570963,951,749000952,99593095,622403959,10458,360010065,2,0,12364737937,26617,2525242278,57,88480347,noblob,6275,75849278,95,401984,328.58
332,724767383,671,635264709,26907675,278103867,54893,824769611,1,38,15077809445,1101,1690908310,113,15920598,noblob,3434,91253948,30,98552,315.6
15,317386990,885,213416830,122075508,174024511,94575,688272595,1,48,14799770501,16255,656225666,46,123004878,noblob,1525,59624889,95,839171,296.58
493,993147482,173,336728960,12896732,930043555,20467,652038149,1,17,13115428994,15678,3830620404,91,84560023,minimal,1264,47004240,13,572674,344.4
105,612805806,134,474546796,102282279,449671697,43245,388750926,1,73,14183983249,4895,3813728907,57,6802560,full,5527,119518640,96,524207,343.85
995,489107064,843,267821999,125370389,268280738,45855,1053558947,0,75,11868545047,28754,47624974,19,3480161,minimal,4118,6986246,39,669263,344.25
402,1017292573,486,964791363,70111730,728340995,86276,577886848,1,38,11290296850,10641,1503190346,6,33052803,full,3014,110776017,47,353461,333.29
553,736423752,861,619952849,64993390,1026954013,41054,860521403,1,24,14595420737,24701,2747399317,18,44436332,minimal,9902,51537013,78,912899,298.09
946,979256906,754,773420949,88304304,929210964,20893,383758978,1,99,15348519364,3304,3590858294,77,7858235,minimal,8459,73895268,11,440671,319.85
321,185226913,815,516819654,107406584,713553783,85750,321662207,1,37,12205479127,16378,154390621,48,106514497,minimal,4797,60564825,71,111834,305.96
171,612583426,744,460652610,124271718,226967741,21425,101788717,0,88,10539522273,26494,1383182488,1,51526177,full,3722,18283330,29,954423,341.03
808,451750471,844,470871115,1159615,539852233,70560,46033267,1,41,14789703576,26545,2383602350,35,27997893,noblob,6244,36599845,3,665461,305.52
417,188977310,830,798432398,133404147,622894371,90213,221570122,1,23,11507686090,18591,753517200,56,76348086,minimal,10044,61898693,89,379207,313.62
145,289744747,793,755331309,17335342,42883567,43062,790328104,0,1,14363819223,8159,1705623511,107,61030264,minimal,8619,115803384,43,635536,344.66
128,17217844,633,720378860,95827175,546653233,5895,787528785,1,71,13876009228,25620,2301750827,82,80021307,minimal,6917,113186737,89,30843,326.49
523,446241487,825,276307566,56568824,386319680,81785,757325552,1,53,10503799491,29939,2587696871,49,23534286,full,7469,60949554,75,892948,309.35
183,769041760,852,380777253,9074267,1063564646,125467,80595850,0,95,13462139399,15645,1550257769,34,43962809,full,8607,5650887,78,917333,340.48
746,993939868,797,642715153,114461875,656683204,38328,340085042,1,32,12695082719,4732,2168581983,3,111675378,full,9290,98160855,64,9454,318.0
934,231697315,747,91078614,48900899,833568231,97155,603588450,0,84,11103094289,26716,390302982,12,32961879,minimal,9700,106498110,66,276616,338.22
394,739494213,753,314810451,64853831,449101358,58656,680563485,1,47,14313459241,25047,3346274695,70,103795982,noblob,7442,80671771,31,443182,325.7
984,472188333,942,900823929,12871763,742168147,24351,92646786,0,82,11074578903,16977,3923046147,24,124303290,minimal,3705,32922093,72,770707,334.51
184,97090231,855,373049758,70185264,478592203,88399,618326563,0,37,15261637430,3055,891338466,81,128400387,minimal,7315,106928978,97,544323,334.31
630,13838997,858,124260891,57357613,83470510,69121,412734230,0,4,14287954703,28320,1945285147,18,88020303,noblob,10211,3173664,1,517825,345.27
97,353877388,834,1026123976,61852203,272400479,106475,391066498,1,80,13934250628,14352,475603498,32,47375653,full,4279,5015900,61,137532,311.38
77,880984992,750,741908400,67473403,864895954,17143,406823145,2,72,14199411014,24107,1826787513,96,129607943,minimal,3310,101380518,47,537077,342.9
48,186453106,865,121254639,9463559,816028032,128634,215504936,0,8,15139283469,26357,3482571593,115,8225087,minimal,5388,128142174,76,872494,334.83
488,600225050,764,744448927,35437526,39122524,44309,744521637,0,38,10662905258,16460,3849844567,22,84134533,full,697,6625523,24,993101,352.13
377,898885970,842,168831197,969275,693199589,98217,736997724,0,84,11000868827,9622,2465577905,17,14929472,full,360,33825261,71,175584,336.67
482,67700041,1013,336891838,18531545,822251708,2758,652597773,2,98,12877885210,5368,701555144,18,78347543,minimal,9068,48046066,58,218086,317.19
946,310538681,971,358538397,68978362,908887685,93741,676808848,0,46,12811328440,11983,2973470007,105,119624694,noblob,9627,26917992,48,982431,335.46
434,69442679,752,131443142,66772405,703834047,8000,23485833,1,74,10356622294,2243,424983261,79,96659417,noblob,7568,15545513,100,260675,324.58
